label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80
D,0.0,0.0,0.0,-0.2591858208179474,-0.19692495465278625,-0.11227746307849884,-0.4460085928440094,-0.5573110580444336,-0.1816706657409668,-0.562524676322937,-0.8266220092773438,-0.2613241374492645,-0.5364131331443787,-1.0693955421447754,-0.3328598141670227,-0.1811600625514984,-1.013165831565857,-0.009273297153413296,-0.18425025045871735,-1.4546785354614258,-0.08979162573814392,-0.22292432188987732,-1.6995930671691895,-0.16295742988586426,-0.24665594100952148,-1.9048552513122559,-0.2247106283903122,-0.05317891761660576,-0.9981768131256104,-0.02854890190064907,-0.1296902298927307,-1.431182622909546,-0.19219830632209778,-0.3136346638202667,-1.4056882858276367,-0.3076092302799225,-0.4528752267360687,-1.2938369512557983,-0.35706791281700134,0.06494270265102386,-0.9427420496940613,-0.06767924875020981,-0.01250065304338932,-1.3401291370391846,-0.21429003775119781,-0.21064989268779755,-1.3158432245254517,-0.3001089096069336,-0.3567977845668793,-1.1941531896591187,-0.3265891671180725,0.1827094554901123,-0.829947829246521,-0.11716646701097488,0.07252821326255798,-1.141334891319275,-0.21747922897338867,-0.0917058140039444,-1.234575867652893,-0.279740571975708,-0.2274198830127716,-1.2391670942306519,-0.31079429388046265,0.5415363907814026,0.9196808338165283,0.5958999991416931,0.5550737977027893,0.6108667254447937,0.8908693790435791,0.2407042533159256,0.2187817543745041,0.3532507121562958,-0.10814917087554932,0.024208109825849533,-0.006270646583288908,-0.02206551283597946,0.5754932761192322,0.94761723279953,0.5958999991416931,0.46842196583747864,0.40999835729599
D,0.0,0.0,0.0,-0.2576313316822052,-0.1989198476076126,-0.10905402153730392,-0.4431057572364807,-0.5538049340248108,-0.1773037165403366,-0.5601876378059387,-0.8210090398788452,-0.2571890950202942,-0.5378244519233704,-1.0676350593566895,-0.3297163248062134,-0.180463507771492,-1.01450514793396,-0.0006821649731136858,-0.18102870881557465,-1.4520319700241089,-0.07990284264087677,-0.2173052281141281,-1.6950041055679321,-0.15444757044315338,-0.2382107973098755,-1.9043495655059814,-0.218169704079628,-0.05089227482676506,-0.998447835445404,-0.022626252844929695,-0.12151195853948593,-1.4246182441711426,-0.18695667386054993,-0.3088870942592621,-1.4095096588134766,-0.3080046772956848,-0.45212218165397644,-1.3091717958450317,-0.36197468638420105,0.0672297552227974,-0.9438050985336304,-0.06418772041797638,-0.00037054126732982695,-1.337044358253479,-0.2112208604812622,-0.2009505182504654,-1.325140118598938,-0.30215907096862793,-0.3518156111240387,-1.2162954807281494,-0.3328913152217865,0.18255159258842468,-0.8327918648719788,-0.11569194495677948,0.07631740719079971,-1.1388353109359741,-0.21772997081279755,-0.0875069722533226,-1.2266191244125366,-0.2824150025844574,-0.22248654067516327,-1.230494737625122,-0.315354585647583,0.5442633628845215,0.917855441570282,0.6104851961135864,0.5674960017204285,0.6017379760742188,0.895713210105896,0.25831279158592224,0.2381371706724167,0.3552006781101227,-0.11154662072658539,0.03225835785269737,0.0031750102061778307,-0.014361735433340073,0.5798224806785583,0.9455069899559021,0.6104851961135864,0.4840216040611267,0.4110720455646515
D,0.0,0.0,0.0,-0.2582966089248657,-0.19881930947303772,-0.11759644001722336,-0.4480825662612915,-0.5589227080345154,-0.18966321647167206,-0.5652552843093872,-0.8349469304084778,-0.2717123031616211,-0.540259063243866,-1.0851247310638428,-0.3460068106651306,-0.18546698987483978,-1.0134317874908447,-0.011963925324380398,-0.1858629435300827,-1.4603447914123535,-0.09497642517089844,-0.2227453887462616,-1.7081096172332764,-0.1716465950012207,-0.2454352080821991,-1.9217922687530518,-0.2365439087152481,-0.053787194192409515,-0.9981208443641663,-0.029355358332395554,-0.12664325535297394,-1.4335131645202637,-0.19721999764442444,-0.31294605135917664,-1.4129048585891724,-0.3177155554294586,-0.4558722674846649,-1.3088196516036987,-0.37066563963890076,0.06696229428052902,-0.9447494149208069,-0.06687308102846146,-0.0026603047735989094,-1.347040057182312,-0.21595488488674164,-0.20403993129730225,-1.3279240131378174,-0.3052014112472534,-0.35494545102119446,-1.2132015228271484,-0.3341924846172333,0.18516679108142853,-0.8348308205604553,-0.11522556841373444,0.07816821336746216,-1.1449916362762451,-0.2177256941795349,-0.08763717859983444,-1.2316412925720215,-0.2822614014148712,-0.2243805080652237,-1.2318209409713745,-0.3151225447654724,0.5566222667694092,0.9376306533813477,0.6121264696121216,0.5670382380485535,0.6043914556503296,0.8938209414482117,0.24035100638866425,0.22557565569877625,0.34964680671691895,-0.1094629094004631,0.024658801034092903,-0.011814326979219913,-0.030884286388754845,0.5869349837303162,0.9658286571502686,0.6121264696121216,0.4794597625732422,0.40667030215263367
D,0.0,0.0,0.0,-0.2586420178413391,-0.19950446486473083,-0.11220913380384445,-0.4454525411128998,-0.5565221309661865,-0.18318550288677216,-0.5578959584236145,-0.8342108726501465,-0.2647917866706848,-0.5318052172660828,-1.0833938121795654,-0.3383539319038391,-0.18397250771522522,-1.0149785280227661,-0.010922051966190338,-0.18113134801387787,-1.458412766456604,-0.09641822427511215,-0.21700771152973175,-1.7054224014282227,-0.1723266839981079,-0.23718827962875366,-1.9169225692749023,-0.23543769121170044,-0.052822455763816833,-0.9981282353401184,-0.030819278210401535,-0.12255516648292542,-1.4309980869293213,-0.19967268407344818,-0.3102763891220093,-1.412060022354126,-0.3152300715446472,-0.45074814558029175,-1.307128667831421,-0.36339929699897766,0.06761758029460907,-0.9414178133010864,-0.07087572664022446,0.001214442541822791,-1.3418010473251343,-0.2231811285018921,-0.20371392369270325,-1.3249433040618896,-0.3076569139957428,-0.35394468903541565,-1.2153905630111694,-0.3314135670661926,0.18688295781612396,-0.8283824920654297,-0.12105581164360046,0.08871937543153763,-1.1426948308944702,-0.22750543057918549,-0.07736420631408691,-1.233023762702942,-0.28978362679481506,-0.21429115533828735,-1.2390300035476685,-0.31887760758399963,0.555992603302002,0.9309899210929871,0.6036850214004517,0.5662647485733032,0.6072112917900085,0.8900343179702759,0.23927973210811615,0.22159799933433533,0.35414281487464905,-0.10291625559329987,0.02504534274339676,-0.0069403680972754955,-0.019476326182484627,0.5755625367164612,0.9591884613037109,0.6036850214004517,0.4777388870716095,0.40875840187072754
D,0.0,0.0,0.0,-0.26179182529449463,-0.20349134504795074,-0.10895735025405884,-0.4402633309364319,-0.5705013871192932,-0.17760233581066132,-0.5470336675643921,-0.8409757614135742,-0.25840330123901367,-0.5291140079498291,-1.098775863647461,-0.3325316905975342,-0.17719344794750214,-1.0179249048233032,-0.010004783049225807,-0.17666497826576233,-1.4658042192459106,-0.09190313518047333,-0.21193866431713104,-1.7121808528900146,-0.16741272807121277,-0.2344367504119873,-1.9223911762237549,-0.23228296637535095,-0.04218890517950058,-0.9984407424926758,-0.03655322641134262,-0.11405230313539505,-1.4335745573043823,-0.20633460581302643,-0.2956107258796692,-1.4149411916732788,-0.3286679983139038,-0.4393586218357086,-1.308197021484375,-0.3834398090839386,0.08033157885074615,-0.9378244280815125,-0.08263113349676132,0.005028242710977793,-1.3372396230697632,-0.23239654302597046,-0.19338129460811615,-1.3258960247039795,-0.3255196511745453,-0.3447364568710327,-1.2150681018829346,-0.3589142858982086,0.19998332858085632,-0.8209934830665588,-0.13908235728740692,0.09006010740995407,-1.1340936422348022,-0.24457356333732605,-0.07800056040287018,-1.234054446220398,-0.31315600872039795,-0.21996992826461792,-1.2452750205993652,-0.3502616584300995,0.5576481223106384,0.933136522769928,0.6115742325782776,0.5778228640556335,0.6332237124443054,0.8804696798324585,0.23346289992332458,0.21957917511463165,0.3425586521625519,-0.10024870932102203,0.05090812221169472,0.026382610201835632,0.017729979008436203,0.5785900354385376,0.9638224840164185,0.6115742325782776,0.49232012033462524,0.4369739592075348
D,0.0,0.0,0.0,-0.259977787733078,-0.19968990981578827,-0.11635780334472656,-0.4476783275604248,-0.5545536279678345,-0.1879836469888687,-0.5624772906303406,-0.8288275003433228,-0.2707210183143616,-0.5349944829940796,-1.078378677368164,-0.3458981513977051,-0.18608273565769196,-1.0122684240341187,0.0012025502510368824,-0.18928347527980804,-1.4468741416931152,-0.07839473336935043,-0.22320525348186493,-1.689491868019104,-0.15624596178531647,-0.2427479475736618,-1.8989813327789307,-0.22337566316127777,-0.056837212294340134,-0.998216450214386,-0.018261369317770004,-0.13618488609790802,-1.4225428104400635,-0.18396541476249695,-0.31385087966918945,-1.4040557146072388,-0.31096315383911133,-0.45060858130455017,-1.3034613132476807,-0.3702223598957062,0.06142697110772133,-0.9456786513328552,-0.058384329080581665,-0.013628026470541954,-1.3359298706054688,-0.20811466872692108,-0.20960171520709991,-1.3187514543533325,-0.30576661229133606,-0.358404278755188,-1.2050695419311523,-0.341224730014801,0.1780751496553421,-0.8358602523803711,-0.10910019278526306,0.0684424340724945,-1.143176794052124,-0.21304833889007568,-0.09537690132856369,-1.2321956157684326,-0.28253111243247986,-0.2326052337884903,-1.2355397939682007,-0.31983521580696106,0.5540340542793274,0.9164639115333557,0.6100056171417236,0.5688062906265259,0.6105827689170837,0.8796639442443848,0.2416088730096817,0.21738570928573608,0.3417867422103882,-0.12252247333526611,0.02432422526180744,-0.004673411604017019,-0.02606290951371193,0.5851548910140991,0.9423439502716064,0.6100056171417236,0.4878895878791809,0.4220942556858063
D,0.0,0.0,0.0,-0.26471057534217834,-0.20462481677532196,-0.10597773641347885,-0.4440942704677582,-0.567893922328949,-0.17137299478054047,-0.5499714016914368,-0.8364702463150024,-0.24946969747543335,-0.5285571217536926,-1.0885388851165771,-0.3208182752132416,-0.17932043969631195,-1.0171316862106323,-0.0016048656543716788,-0.18040302395820618,-1.4547010660171509,-0.08100093901157379,-0.21489329636096954,-1.6955336332321167,-0.1548454463481903,-0.23712138831615448,-1.9020593166351318,-0.21870057284832,-0.048530738800764084,-0.9984061121940613,-0.028809158131480217,-0.12702058255672455,-1.4230921268463135,-0.19669103622436523,-0.3051026165485382,-1.3986514806747437,-0.3190394639968872,-0.44412755966186523,-1.2921329736709595,-0.37403300404548645,0.07127553224563599,-0.938338577747345,-0.07577627897262573,-0.009070910513401031,-1.3294204473495483,-0.22737953066825867,-0.20559941232204437,-1.3137308359146118,-0.32282841205596924,-0.35307034850120544,-1.2018805742263794,-0.3569115996360779,0.1887410283088684,-0.8223798274993896,-0.1326073408126831,0.07370112091302872,-1.131212830543518,-0.2405245453119278,-0.09267132729291916,-1.2283586263656616,-0.3113953471183777,-0.2294725775718689,-1.2390813827514648,-0.34946390986442566,0.5482143759727478,0.91299968957901,0.6016243100166321,0.5732023119926453,0.628943145275116,0.8701599836349487,0.22673936188220978,0.21200165152549744,0.3360583186149597,-0.10211770236492157,0.053214751183986664,0.0360933281481266,0.028645632788538933,0.5690506100654602,0.9424511790275574,0.6016243100166321,0.4917290210723877,0.43986812233924866
D,0.0,0.0,0.0,-0.2618010342121124,-0.19682709872722626,-0.11706554889678955,-0.4431389570236206,-0.5575711131095886,-0.1896308809518814,-0.5525237917900085,-0.8331441283226013,-0.2730293869972229,-0.5247891545295715,-1.0871469974517822,-0.3488110899925232,-0.1797751784324646,-1.0173921585083008,-0.0101324412971735,-0.18201565742492676,-1.4598522186279297,-0.09316392242908478,-0.21794357895851135,-1.7042969465255737,-0.1694078892469406,-0.23884782195091248,-1.9104377031326294,-0.23400339484214783,-0.04849232733249664,-0.9983677864074707,-0.030170002952218056,-0.12887951731681824,-1.4222310781478882,-0.1986047327518463,-0.30486464500427246,-1.3984827995300293,-0.3206220865249634,-0.4400704801082611,-1.292739987373352,-0.3751623034477234,0.07232633233070374,-0.9394975900650024,-0.07081064581871033,-0.009226150810718536,-1.3295562267303467,-0.22308692336082458,-0.20241710543632507,-1.3065779209136963,-0.3163321018218994,-0.3469933271408081,-1.1907992362976074,-0.3479536175727844,0.1927291452884674,-0.8250898122787476,-0.12215115129947662,0.08061914891004562,-1.1411806344985962,-0.23023362457752228,-0.08438505232334137,-1.2327783107757568,-0.29916489124298096,-0.2231041043996811,-1.235860824584961,-0.33462974429130554,0.5589773654937744,0.9225715398788452,0.5991728901863098,0.5619516968727112,0.6219302415847778,0.8790625333786011,0.22391991317272186,0.20580542087554932,0.3366463780403137,-0.11480769515037537,0.026351219043135643,-0.0008574814419262111,-0.014181345701217651,0.5798901319503784,0.9537582397460938,0.5991728901863098,0.47657015919685364,0.4237781763076782
D,0.0,0.0,0.0,-0.25757813453674316,-0.20258840918540955,-0.10630263388156891,-0.4376972019672394,-0.5609791874885559,-0.1723712682723999,-0.5461283922195435,-0.8268904089927673,-0.24936017394065857,-0.5202476382255554,-1.0641298294067383,-0.31839239597320557,-0.17146942019462585,-1.0144970417022705,-0.004005745518952608,-0.17625443637371063,-1.4442973136901855,-0.08445414900779724,-0.2131960391998291,-1.6816926002502441,-0.15789695084095,-0.23786036670207977,-1.8812034130096436,-0.21972469985485077,-0.04234784469008446,-0.9987831711769104,-0.02527489885687828,-0.13122615218162537,-1.4196343421936035,-0.18625783920288086,-0.31059956550598145,-1.3898160457611084,-0.29878664016723633,-0.4453422725200653,-1.279256820678711,-0.3472198247909546,0.0765208899974823,-0.9411863088607788,-0.06627821922302246,-0.006804307457059622,-1.3260889053344727,-0.21153952181339264,-0.2044675201177597,-1.3043875694274902,-0.29403233528137207,-0.3520461320877075,-1.1911430358886719,-0.3190307915210724,0.19175377488136292,-0.8245581984519958,-0.11753524839878082,0.07955355197191238,-1.118874430656433,-0.22022943198680878,-0.08400464802980423,-1.208130121231079,-0.28275230526924133,-0.21967285871505737,-1.2150678634643555,-0.3131609559059143,0.5303747057914734,0.8956128358840942,0.5871273279190063,0.5568051338195801,0.6000325083732605,0.8701074719429016,0.22961150109767914,0.21077126264572144,0.33638492226600647,-0.0986677035689354,0.02882741577923298,0.0006383869331330061,-0.005231448914855719,0.5644255876541138,0.924500584602356,0.5871273279190063,0.46819642186164856,0.40137460827827454
D,0.0,0.0,0.0,-0.26220399141311646,-0.20102663338184357,-0.11540980637073517,-0.4461043179035187,-0.5658223032951355,-0.18821276724338531,-0.5563789010047913,-0.8411802649497986,-0.27161771059036255,-0.5297185778617859,-1.0929875373840332,-0.34755775332450867,-0.18457558751106262,-1.014917016029358,-0.017268767580389977,-0.18473583459854126,-1.4692730903625488,-0.10328646749258041,-0.2198868989944458,-1.7197834253311157,-0.1821298450231552,-0.24153666198253632,-1.9293158054351807,-0.2491966336965561,-0.05092446878552437,-0.9979283809661865,-0.03931443393230438,-0.12819437682628632,-1.4447325468063354,-0.21193468570709229,-0.3066539168357849,-1.4164537191390991,-0.3359801471233368,-0.44429993629455566,-1.304313063621521,-0.3921760618686676,0.07268637418746948,-0.9399572014808655,-0.08120611310005188,-0.0015777122462168336,-1.3483678102493286,-0.23342524468898773,-0.19786164164543152,-1.3285362720489502,-0.32674920558929443,-0.34831884503364563,-1.2082996368408203,-0.35981428623199463,0.1966341882944107,-0.8224628567695618,-0.13400276005268097,0.08848609030246735,-1.1331759691238403,-0.2416572868824005,-0.07678624987602234,-1.2332168817520142,-0.3129652738571167,-0.21786752343177795,-1.2442930936813354,-0.35181182622909546,0.557032585144043,0.9450715184211731,0.6108413934707642,0.5717303156852722,0.6302326321601868,0.8900386095046997,0.2322620302438736,0.2152973711490631,0.34664469957351685,-0.09836111962795258,0.04461830481886864,0.012256534770131111,0.004254069644957781,0.577316164970398,0.9735841155052185,0.6108413934707642,0.48520058393478394,0.4315323233604431
D,0.0,0.0,0.0,-0.2653387784957886,-0.20661957561969757,-0.11265038698911667,-0.44692298769950867,-0.573894739151001,-0.1811985969543457,-0.5541449785232544,-0.8504300713539124,-0.2612617015838623,-0.532089352607727,-1.1080923080444336,-0.3337286114692688,-0.18258202075958252,-1.0165644884109497,-0.0076263295486569405,-0.183773010969162,-1.4619320631027222,-0.08976873010396957,-0.2199009209871292,-1.707375168800354,-0.1653585135936737,-0.24259641766548157,-1.9179073572158813,-0.23037810623645782,-0.049489282071590424,-0.9982389807701111,-0.032706961035728455,-0.12092078477144241,-1.4366461038589478,-0.2045135647058487,-0.30000802874565125,-1.4168391227722168,-0.3289259970188141,-0.44163820147514343,-1.311704397201538,-0.3847465515136719,0.07149019092321396,-0.9383193254470825,-0.07805762439966202,-0.003074179170653224,-1.3383084535598755,-0.232120543718338,-0.2013479322195053,-1.3274896144866943,-0.3287343978881836,-0.3516516089439392,-1.2163653373718262,-0.3632825016975403,0.19019219279289246,-0.8243492841720581,-0.13391940295696259,0.0753902941942215,-1.1389974355697632,-0.24338728189468384,-0.09689612686634064,-1.237769365310669,-0.31524476408958435,-0.23900558054447174,-1.2462360858917236,-0.3541663587093353,0.5620371699333191,0.9303973317146301,0.6131665706634521,0.5811297297477722,0.6408650279045105,0.866191565990448,0.22856537997722626,0.21249526739120483,0.32465291023254395,-0.10335050523281097,0.05101795122027397,0.02955390140414238,0.020437730476260185,0.5792966485023499,0.9602885842323303,0.6131665706634521,0.49815794825553894,0.44805708527565
D,0.0,0.0,0.0,-0.2611803114414215,-0.20211608707904816,-0.11608018726110458,-0.443965882062912,-0.5683189034461975,-0.18799133598804474,-0.5555580854415894,-0.8439443707466125,-0.27104076743125916,-0.5299140810966492,-1.0999646186828613,-0.34654536843299866,-0.18080078065395355,-1.0174165964126587,-0.0070792208425700665,-0.1809108406305313,-1.460930347442627,-0.08912499994039536,-0.21783694624900818,-1.7075200080871582,-0.16636446118354797,-0.2425422966480255,-1.9181303977966309,-0.23304231464862823,-0.04899810254573822,-0.9983550310134888,-0.029772115871310234,-0.1241665780544281,-1.4339826107025146,-0.20110401511192322,-0.3021431565284729,-1.4111541509628296,-0.3268533945083618,-0.44319888949394226,-1.3032985925674438,-0.38383546471595764,0.0717979148030281,-0.9386686086654663,-0.07286083698272705,-0.00417469535022974,-1.335100769996643,-0.22427071630954742,-0.19835083186626434,-1.3211184740066528,-0.3196544349193573,-0.34779176115989685,-1.2098665237426758,-0.3540777266025543,0.19211603701114655,-0.8219818472862244,-0.12697502970695496,0.0783412978053093,-1.1319787502288818,-0.2337464690208435,-0.08877869695425034,-1.2314090728759766,-0.30440258979797363,-0.22977255284786224,-1.244134783744812,-0.3428208827972412,0.5614032745361328,0.9306754469871521,0.6113474369049072,0.5733120441436768,0.6346593499183655,0.8745632171630859,0.22417579591274261,0.21284666657447815,0.332992285490036,-0.11350305378437042,0.037290096282958984,0.007532356772571802,-0.0037244774866849184,0.5847648978233337,0.9616469740867615,0.6113474369049072,0.489069402217865,0.4371345639228821
D,0.0,0.0,0.0,-0.26759228110313416,-0.20153005421161652,-0.11821994930505753,-0.45269906520843506,-0.568216860294342,-0.19258977472782135,-0.5644934177398682,-0.8455758690834045,-0.27748730778694153,-0.5374006032943726,-1.102295160293579,-0.355164110660553,-0.18835492432117462,-1.0180896520614624,-0.01799849234521389,-0.18569865822792053,-1.4716614484786987,-0.10423529148101807,-0.22026468813419342,-1.7189143896102905,-0.18405219912528992,-0.24390891194343567,-1.9300411939620972,-0.2518112063407898,-0.05354975163936615,-0.9977518916130066,-0.04029354825615883,-0.12323508411645889,-1.4437462091445923,-0.21688343584537506,-0.3043919503688812,-1.418832778930664,-0.3450303375720978,-0.44918423891067505,-1.309916377067566,-0.4026225209236145,0.06952618807554245,-0.9375629425048828,-0.08241689205169678,0.0004910135176032782,-1.3447017669677734,-0.23579095304012299,-0.19744013249874115,-1.3325092792510986,-0.33268553018569946,-0.3513634502887726,-1.2205880880355835,-0.367808997631073,0.19150379300117493,-0.8194040656089783,-0.13554240763187408,0.08462411910295486,-1.1354817152023315,-0.2423340380191803,-0.0812881588935852,-1.2378510236740112,-0.31350499391555786,-0.22168131172657013,-1.2518277168273926,-0.35241207480430603,0.5646631121635437,0.9430854916572571,0.6206896305084229,0.5819793343544006,0.6361954212188721,0.8842978477478027,0.2305232584476471,0.22082330286502838,0.349351167678833,-0.10335289686918259,0.04745842143893242,0.012644896283745766,-0.0027520377188920975,0.586672306060791,0.9747511148452759,0.6206896305084229,0.49559593200683594,0.4361659288406372
E,0.0,0.0,0.0,-0.29980966448783875,-0.23695173859596252,-0.08694551885128021,-0.4283367991447449,-0.6280055046081543,-0.11247527599334717,-0.30489835143089294,-0.9078576564788818,-0.14869654178619385,-0.11165191233158112,-0.7828647494316101,-0.16691549122333527,-0.3374025225639343,-0.9219053983688354,0.054488811641931534,-0.3988555073738098,-1.2339497804641724,-0.03753776103258133,-0.410521924495697,-1.2532824277877808,-0.11661779880523682,-0.40928468108177185,-1.1096739768981934,-0.15960320830345154,-0.16564002633094788,-0.9846680760383606,0.05470111221075058,-0.1734897792339325,-1.3373111486434937,-0.04269714653491974,-0.21491621434688568,-1.310364007949829,-0.11957477778196335,-0.2371159791946411,-1.1216319799423218,-0.1486111432313919,-0.02276923879981041,-0.9850282669067383,0.0300635676831007,-0.0025997543707489967,-1.3257471323013306,-0.035411376506090164,-0.05888265743851662,-1.3490619659423828,-0.07269487529993057,-0.09281037002801895,-1.1711622476577759,-0.07517998665571213,0.13600870966911316,-0.9214052557945251,-0.011334736831486225,0.13828781247138977,-1.198582410812378,-0.059203874319791794,0.09475461393594742,-1.2971410751342773,-0.09828690439462662,0.048282377421855927,-1.2045668363571167,-0.11121547967195511,0.3566993474960327,0.2936996519565582,0.25535035133361816,0.22500625252723694,0.3128138780593872,0.44208934903144836,0.36171746253967285,0.3994313180446625,0.4544382393360138,-0.007312283851206303,-0.018304351717233658,-0.09173550456762314,-0.05570001155138016,0.30455413460731506,0.3477291166782379,0.25535035133361816,0.23864899575710297,0.34877869486808777
E,0.0,0.0,0.0,-0.3046516478061676,-0.23811480402946472,-0.08666341751813889,-0.43502289056777954,-0.6266217827796936,-0.11015678942203522,-0.3130061626434326,-0.9029852151870728,-0.145484060049057,-0.12113451212644577,-0.7891833186149597,-0.1632561832666397,-0.3417477607727051,-0.9177096486091614,0.061738427728414536,-0.406146764755249,-1.23826003074646,-0.031036408618092537,-0.4180207848548889,-1.2574710845947266,-0.11256498098373413,-0.41468897461891174,-1.111283302307129,-0.15691301226615906,-0.17105229198932648,-0.9833666086196899,0.06108356639742851,-0.17781661450862885,-1.3485288619995117,-0.0388905294239521,-0.2182842344045639,-1.3154263496398926,-0.12217363715171814,-0.2392016351222992,-1.118634819984436,-0.15511253476142883,-0.026588523760437965,-0.9862798452377319,0.035227980464696884,-0.006009797099977732,-1.338886022567749,-0.034984298050403595,-0.0629347562789917,-1.3608616590499878,-0.08201102167367935,-0.09809736162424088,-1.1714895963668823,-0.08990364521741867,0.13498909771442413,-0.9250668883323669,-0.0069830152206122875,0.14300371706485748,-1.20514714717865,-0.058424293994903564,0.09796037524938583,-1.3059591054916382,-0.10398144274950027,0.047500528395175934,-1.2062278985977173,-0.12148334085941315,0.3574516773223877,0.3009977638721466,0.2639745771884918,0.2346787005662918,0.3159368634223938,0.43584731221199036,0.3500635027885437,0.38996079564094543,0.4517841637134552,-0.006343167275190353,-0.00814365316182375,-0.07335253804922104,-0.04177284613251686,0.30087748169898987,0.35106128454208374,0.2639745771884918,0.25201156735420227,0.36161190271377563
E,0.0,0.0,0.0,-0.30254045128822327,-0.23177020251750946,-0.09583553671836853,-0.43791884183883667,-0.6189249157905579,-0.12664403021335602,-0.30974847078323364,-0.894713819026947,-0.16719375550746918,-0.1180567517876625,-0.7761009335517883,-0.18999101221561432,-0.34692084789276123,-0.9185745120048523,0.03915733844041824,-0.41708043217658997,-1.2533565759658813,-0.0595930851995945,-0.4178350865840912,-1.2534255981445312,-0.14142592251300812,-0.40763524174690247,-1.0925445556640625,-0.18463091552257538,-0.1724335253238678,-0.9841527938842773,0.041351743042469025,-0.19428108632564545,-1.3529455661773682,-0.06530511379241943,-0.22367049753665924,-1.2858319282531738,-0.14382413029670715,-0.23683618009090424,-1.0741772651672363,-0.17123104631900787,-0.02510162629187107,-0.9906777739524841,0.01826525293290615,-0.00934557430446148,-1.351426124572754,-0.060085587203502655,-0.06488370150327682,-1.3577475547790527,-0.1051308661699295,-0.09596382826566696,-1.1630069017410278,-0.10964008420705795,0.13495655357837677,-0.9291373491287231,-0.02151252143085003,0.13243335485458374,-1.2151362895965576,-0.08297493308782578,0.08996450901031494,-1.2996691465377808,-0.12993253767490387,0.05134502425789833,-1.1869040727615356,-0.14606091380119324,0.3619791269302368,0.28988441824913025,0.23967383801937103,0.2260057032108307,0.29823964834213257,0.4289766550064087,0.32141873240470886,0.3957785367965698,0.4465266764163971,-0.005360092967748642,-0.018759969621896744,-0.08035092800855637,-0.043930090963840485,0.31585103273391724,0.3437103033065796,0.23967383801937103,0.24624167382717133,0.3553989827632904
E,0.0,0.0,0.0,-0.2993537485599518,-0.21929410099983215,-0.09768791496753693,-0.4367528259754181,-0.6188993453979492,-0.12733107805252075,-0.3107494115829468,-0.9006447196006775,-0.16670124232769012,-0.11604032665491104,-0.7789391279220581,-0.1875665783882141,-0.34817975759506226,-0.9213667511940002,0.030833955854177475,-0.41433560848236084,-1.2664998769760132,-0.06995781511068344,-0.4123270809650421,-1.2520570755004883,-0.151455819606781,-0.4004187285900116,-1.0765352249145508,-0.19561968743801117,-0.17251959443092346,-0.984455406665802,0.03293273597955704,-0.19369162619113922,-1.3625695705413818,-0.07657744735479355,-0.2242550253868103,-1.2935019731521606,-0.15457871556282043,-0.23592382669448853,-1.075846552848816,-0.18280717730522156,-0.02470972388982773,-0.9902316331863403,0.009632311761379242,-0.011282072402536869,-1.36123788356781,-0.06960489600896835,-0.06897488981485367,-1.3575016260147095,-0.11152272671461105,-0.09748037159442902,-1.1570172309875488,-0.11503312736749649,0.13521051406860352,-0.9305664896965027,-0.031082691624760628,0.13016292452812195,-1.2227240800857544,-0.09558042138814926,0.08531320095062256,-1.3026238679885864,-0.1449822038412094,0.0482822023332119,-1.1858316659927368,-0.16399328410625458,0.3634522557258606,0.2794412672519684,0.24272647500038147,0.22057758271694183,0.30063608288764954,0.41170305013656616,0.32023224234580994,0.3854200541973114,0.4394531846046448,0.008053099736571312,-0.004759408067911863,-0.07253345102071762,-0.023573296144604683,0.30667048692703247,0.3356381058692932,0.24272647500038147,0.2393791228532791,0.35789060592651367
